,read_id,payload_prediction,library_motif,raw_transcript,quality
1178,4bdae847-b7da-4e0e-a7b4-47b232f3f34d,"[[], [], [], [], [6], [], [4], [7]]","['ltm8_1x8', 'ltm8_2x3', 'ltm8_7x6', 'ltm8_9x4', 'ltm8_10x7']",18 7 18 17 4 17 16 15 6 11 10 3 10 9 8 9,2.520634845390717
1179,4bec7854-6bfb-4751-8e91-f9cc417f1e1a,"[[1], [5], [8], [8], [], [], [], []]","['ltm8_1x2', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_4x5', 'ltm8_5x8', 'ltm8_6x8']",14 8 14 13 8 13 12 5 12 11 1 11 10 2 10 9 2 9,9.97483320563674
1180,4bf32c35-d240-4c15-a6bf-dba9d1212f98,"[[7], [1], [4], [4], [2], [1], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x7', 'ltm8_4x1', 'ltm8_5x4', 'ltm8_6x4', 'ltm8_7x2', 'ltm8_8x1']",17 16 1 16 15 2 15 14 4 14 13 4 13 12 1 12 11 7 11 10 2 10 9 1 9,9.27969829137946
1181,4bfa8e7a-bad9-479f-b823-db03be207a40,"[[], [], [], [1], [7], [1], [], []]","['ltm8_1x3', 'ltm8_6x1', 'ltm8_7x7', 'ltm8_8x1']",16 1 16 15 7 15 14 1 14 13 10 13 10 9 3 9,9.050108256642247
1182,4c0b62c7-17a3-47f3-a733-8ad1a0802b41,"[[], [8], [1], [7], [8], [], [], []]","['ltm8_1x5', 'ltm8_2x4', 'ltm8_4x8', 'ltm8_5x1', 'ltm8_6x7', 'ltm8_7x8']",15 8 15 14 7 14 13 1 13 12 8 12 10 4 10 9 5 9,4.82584485955871
1183,4c22caf2-cb92-49d2-bf5a-bef3e1d3689e,"[[], [], [8, 2], [2, 4], [], [], [], []]","['ltm8_1x7', 'ltm8_5x8', 'ltm8_5x2', 'ltm8_6x2', 'ltm8_6x4']",2 14 4 14 13 8 13 2 13 11 13 2 10 9 7 9,5.657091500084413
1184,4c31baf9-fea9-4c90-9120-51ed27c4fdab,"[[], [], [5], [], [], [], [], []]","['ltm8_1x8', 'ltm8_2x1', 'ltm8_5x5']",15 13 5 13 10 1 10 9 8 9,5.475333904482195
1185,4c4fb670-bb52-4db3-bcba-fa272dde3361,"[[5], [7], [3], [1], [8], [7], [], []]","['ltm8_1x6', 'ltm8_2x2', 'ltm8_3x5', 'ltm8_4x7', 'ltm8_5x3', 'ltm8_6x1', 'ltm8_7x8', 'ltm8_8x7']",16 7 16 15 8 15 14 1 14 13 3 13 12 7 12 11 5 11 10 2 10 9 6 9,14.013819757618737
1186,4c5dc8a0-6704-4727-812e-376ed76b4c31,"[[], [], [1, 3], [3], [8], [4], [], []]","['ltm8_5x1', 'ltm8_5x3', 'ltm8_6x3', 'ltm8_7x8', 'ltm8_8x4']",16 4 16 15 8 15 14 3 14 13 1 13 3 13,7.516113283228042
1187,4c632119-43f6-4abe-bf93-725e47e2cc4f,"[[5], [], [], [], [], [3], [2], []]","['ltm8_1x2', 'ltm8_2x7', 'ltm8_3x5', 'ltm8_8x3', 'ltm8_9x2']",2 17 16 3 16 11 5 11 10 7 10 9 2 9,6.9531456812414305
1188,4cd14a14-115d-4b14-b044-bf18a22dacfc,"[[1], [3], [3], [2], [2], [6], [6], [6]]","['ltm8_1x2', 'ltm8_2x4', 'ltm8_3x1', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x2', 'ltm8_7x2', 'ltm8_8x6', 'ltm8_9x6', 'ltm8_10x6']",9 2 9 10 4 10 11 1 11 12 3 12 13 3 13 14 2 14 15 2 15 16 6 16 17 6 17 18 6 18,5.180491291611769
1189,4cee7683-52ee-438f-8e15-42b9183ac20c,"[[], [], [], [], [5, 7], [], [4], [5]]","['ltm8_1x7', 'ltm8_2x7', 'ltm8_7x5', 'ltm8_7x7', 'ltm8_9x4', 'ltm8_10x5']",18 5 18 17 4 15 7 15 16 15 5 15 10 7 10 9 7 9,3.731569750522416
1190,4ceff989-f0d0-4d80-ab51-7b739c026865,"[[2], [2], [2], [1], [1], [8], [3], [3]]","['ltm8_1x1', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_4x2', 'ltm8_5x2', 'ltm8_6x1', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x3', 'ltm8_10x3']",9 1 9 10 4 10 11 2 11 12 2 12 13 2 13 14 1 14 15 1 15 16 8 16 17 3 17 18 3 18,8.212045694442509
1191,4d0d2a81-391a-4111-a626-c0c6612997e0,"[[4], [2], [5], [4], [8], [4], [6], [7]]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x4', 'ltm8_4x2', 'ltm8_5x5', 'ltm8_6x4', 'ltm8_7x8', 'ltm8_8x4', 'ltm8_9x6', 'ltm8_10x7']",9 1 9 10 7 10 11 4 11 12 2 12 13 5 13 14 4 14 15 8 15 16 4 16 17 6 17 18 7 18,18.81944001004783
1192,4d1d521d-b234-446b-9972-b4880f646d86,"[[8], [4], [3], [1], [1], [4], [3], [7]]","['ltm8_1x5', 'ltm8_2x8', 'ltm8_3x8', 'ltm8_4x4', 'ltm8_5x3', 'ltm8_6x1', 'ltm8_7x1', 'ltm8_8x4', 'ltm8_9x3', 'ltm8_10x7']",9 5 9 10 8 10 11 8 11 12 4 12 13 3 13 14 1 14 15 1 15 16 4 16 17 3 17 18 7 18,6.703876433118444
1193,4d21c843-efab-46af-8d4e-928ec871c137,"[[1], [], [], [], [], [3], [], []]","['ltm8_1x6', 'ltm8_2x1', 'ltm8_3x1', 'ltm8_8x3']",17 16 3 16 11 1 11 1 11 10 1 10 9 6 9,3.506471686720923
1194,4d378d9f-48cd-439a-b0bf-db2026ffb60c,"[[2], [8], [3], [8], [3], [8], [3], [6]]","['ltm8_1x3', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x3', 'ltm8_6x8', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x3', 'ltm8_10x6']",9 3 9 10 4 10 11 2 11 12 8 12 13 3 13 14 8 14 15 3 15 16 8 16 17 3 17 18 6 18,10.321136979004999
1195,4d4a46c6-8839-46e3-b6e1-009d29a99db2,"[[1], [7], [1], [4], [], [], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_4x7', 'ltm8_5x1', 'ltm8_6x4']",14 4 14 13 1 13 12 7 12 11 1 11 10 2 10 9 1 9,7.965544755026857
1196,4d680978-0f8c-4cfc-b02d-b465269898b8,"[[2], [8], [3], [1], [], [], [], []]","['ltm8_1x3', 'ltm8_2x2', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x3', 'ltm8_6x1']",14 1 14 13 3 13 12 8 12 11 2 11 10 2 10 9 3 9,17.766167521675335
1197,4d68149d-38ba-41ed-bbd4-5f8e0056baa2,"[[5], [5], [5], [3], [7], [5], [2], [1]]","['ltm8_1x5', 'ltm8_2x2', 'ltm8_3x5', 'ltm8_4x5', 'ltm8_5x5', 'ltm8_6x3', 'ltm8_7x7', 'ltm8_8x5', 'ltm8_9x2', 'ltm8_10x1']",9 5 9 10 2 10 11 5 11 12 5 12 13 5 13 14 3 14 15 7 15 16 5 16 17 2 17 18 1 18,7.430174851142681
1198,4d6d50b1-bc63-4f02-aab5-17fe6fe81b48,"[[1], [5], [5], [6], [2], [7], [1], [5]]","['ltm8_1x6', 'ltm8_2x6', 'ltm8_3x1', 'ltm8_4x5', 'ltm8_5x5', 'ltm8_6x6', 'ltm8_7x2', 'ltm8_8x7', 'ltm8_9x1', 'ltm8_10x5']",9 6 9 10 6 10 11 1 11 12 5 12 13 5 13 14 6 14 15 2 15 16 7 16 17 1 17 18 5 18,7.929713886587746
1199,4d79961d-234d-4add-a6b3-1ec47cfa9d02,"[[7], [3], [3], [1], [], [], [], []]","['ltm8_1x8', 'ltm8_2x1', 'ltm8_3x7', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x1']",14 1 14 13 3 13 12 3 12 11 7 11 10 1 10 9 8 9,5.421313614135194
1200,4d8d7571-b2ab-4177-bf14-b801ba652806,"[[6], [1], [7], [7], [3], [2], [7], [1]]","['ltm8_1x7', 'ltm8_2x2', 'ltm8_3x6', 'ltm8_4x1', 'ltm8_5x7', 'ltm8_6x7', 'ltm8_7x3', 'ltm8_8x2', 'ltm8_9x7', 'ltm8_10x1']",9 7 9 10 2 10 11 6 11 12 1 12 13 7 13 14 7 14 15 3 15 16 2 16 17 7 17 18 1 18,6.623513637451425
1201,4d9de64e-a8e0-4983-837b-33a573740506,"[[], [], [8, 2], [2], [7], [4], [1], [8]]","['ltm8_1x8', 'ltm8_5x2', 'ltm8_6x2', 'ltm8_7x7', 'ltm8_8x4', 'ltm8_9x1', 'ltm8_10x8']",18 8 18 17 1 17 16 4 16 15 7 15 14 2 14 13 2 13 9 8 13,8.841663288824309
1202,4defcb90-d72f-4f70-b008-7d29dacf3f28,"[[1], [1], [8], [8], [], [], [], []]","['ltm8_1x6', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x8', 'ltm8_6x8']",14 8 14 13 8 13 12 1 12 11 1 11 10 2 10 9 6 9,8.833657084273769
1203,4e0054f4-badb-4953-a65c-bf2503de01f3,"[[1], [1], [2], [4], [], [], [], []]","['ltm8_1x6', 'ltm8_2x3', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x2', 'ltm8_6x4']",18 18 14 4 14 13 2 13 12 1 12 11 1 11 10 3 10 9 6 9,5.571205217639195
1204,4e02db09-daf0-4ea8-a1c6-478b77c7ebb9,"[[], [], [1], [6], [6], [1], [], []]","['ltm8_1x1', 'ltm8_5x1', 'ltm8_6x6', 'ltm8_7x6', 'ltm8_8x1']",16 1 16 15 6 15 14 6 14 13 1 13 10 9 1 9,9.351717440210342
1205,4e33bee9-4211-4598-bd50-89669cfe8de4,"[[], [], [], [], [1, 7], [3], [8], [6]]","['ltm8_1x8', 'ltm8_2x7', 'ltm8_7x1', 'ltm8_7x7', 'ltm8_8x3', 'ltm8_9x8', 'ltm8_10x6']",18 6 18 17 8 7 15 16 3 15 16 15 1 15 16 16 10 7 10 9 8 9,4.413211916272945
1206,4e37f41e-6dd2-4d6b-881f-7f30ca67df79,"[[8], [4], [3], [3], [8], [6], [2], [4]]","['ltm8_1x2', 'ltm8_2x6', 'ltm8_3x8', 'ltm8_4x4', 'ltm8_5x3', 'ltm8_6x3', 'ltm8_7x8', 'ltm8_8x6', 'ltm8_9x2', 'ltm8_10x4']",9 2 9 10 6 10 11 8 11 12 4 12 13 3 13 14 3 14 15 8 15 16 6 16 17 2 17 18 4 18,9.5124127818198
1207,4e3d57e4-33e1-4c8a-9fd2-dfddee42a17a,"[[7], [1], [], [6], [6], [], [], []]","['ltm8_1x6', 'ltm8_2x2', 'ltm8_3x7', 'ltm8_4x1', 'ltm8_6x6', 'ltm8_7x6']",15 6 15 14 6 14 13 12 1 12 11 7 11 10 2 10 9 6 9,5.626921979765202
1208,4e614bfc-ccfe-4446-b4ba-db1f20ba4c8b,"[[8], [2], [3], [1], [1], [8], [1], [3]]","['ltm8_1x4', 'ltm8_2x8', 'ltm8_3x8', 'ltm8_4x2', 'ltm8_5x3', 'ltm8_6x1', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x3']",9 4 9 10 8 10 11 8 11 12 2 12 13 3 13 14 1 14 15 1 15 16 8 16 17 1 17 18 3 18,5.263585038418124
1209,4e6c76bf-2031-49da-947c-9de95395ee61,"[[8], [8], [8], [6], [7], [8], [1], [7]]","['ltm8_1x1', 'ltm8_2x5', 'ltm8_3x8', 'ltm8_4x8', 'ltm8_5x8', 'ltm8_6x6', 'ltm8_7x7', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x7']",9 1 9 10 5 10 11 8 11 12 8 12 13 8 13 14 6 14 15 7 15 16 8 16 17 1 17 18 7 18,4.912779375063577
1210,4e8f0406-6960-4860-8878-65675d073cc3,"[[1], [], [], [8], [3], [1], [], []]","['ltm8_1x4', 'ltm8_2x1', 'ltm8_3x1', 'ltm8_6x8', 'ltm8_7x3', 'ltm8_8x1']",16 1 16 15 3 15 14 8 14 13 11 1 11 10 1 10 9 4 9,6.010152487491814
1211,4e99501e-2767-479c-abf5-db7ca3082b7c,"[[], [6], [5, 6], [3], [4], [7], [], []]","['ltm8_1x6', 'ltm8_2x6', 'ltm8_5x5', 'ltm8_5x6', 'ltm8_6x3', 'ltm8_7x4', 'ltm8_8x7']",16 7 16 15 4 15 14 3 14 13 5 13 6 13 10 6 10 9 6 12,7.717127078094549
1212,4e9bb3a3-69f3-4f65-a7c4-7aa7d6612bf9,"[[6], [2], [2], [5], [], [], [], []]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_3x6', 'ltm8_4x2', 'ltm8_5x2', 'ltm8_6x5']",14 5 14 13 2 13 12 2 12 11 6 11 10 5 10 9 7 9,6.3259356849942785
1213,4ecc390e-769f-46a9-8d72-a15d15d98813,"[[8], [7], [3], [6], [1], [8], [1], [6]]","['ltm8_1x4', 'ltm8_2x4', 'ltm8_3x8', 'ltm8_4x7', 'ltm8_5x3', 'ltm8_6x6', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x6']",9 4 9 10 4 10 11 8 11 12 7 12 13 3 13 14 6 14 15 1 15 16 8 16 17 1 17 18 6 18,5.371690867801102
1214,4ed2b4a7-1ffb-428e-a724-ad1dfd87f2c3,"[[], [], [1], [2], [5], [8], [7], [8]]","['ltm8_5x1', 'ltm8_6x2', 'ltm8_7x5', 'ltm8_8x8', 'ltm8_9x7', 'ltm8_10x8']",18 8 18 17 7 17 16 8 16 15 5 15 14 2 14 13 1 13 1 13,8.256878815166413
1215,4ef0f69f-ffbf-4262-95c9-5fc6cbbc3c13,"[[1], [1], [3], [3], [1], [8], [5], [7]]","['ltm8_1x3', 'ltm8_2x4', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_6x3', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x5', 'ltm8_10x7']",9 3 9 10 4 10 11 1 11 12 1 12 13 3 13 14 3 14 15 1 15 16 8 16 17 5 17 18 7 18,5.390851770967508
1216,4f0f02d3-c5da-484e-b93a-1c4c95f0030a,"[[1], [1], [1], [], [], [], [4], []]","['ltm8_1x1', 'ltm8_2x3', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_9x4']",4 17 13 1 13 12 1 12 11 1 11 10 3 10 9 1 9,6.494452007962387
1217,4f4016b0-bfc7-4a7d-89ec-a3d09e3033c9,"[[7], [8], [2], [5], [3], [5], [8], [5]]","['ltm8_2x1', 'ltm8_3x7', 'ltm8_4x8', 'ltm8_5x2', 'ltm8_6x5', 'ltm8_7x3', 'ltm8_8x5', 'ltm8_9x8', 'ltm8_10x5']",18 5 18 17 8 17 16 5 16 15 3 15 14 5 14 13 2 13 12 8 12 11 7 11 10 11 10 1 10,6.380745391975858
1218,4f48f6ce-e43e-4782-b57f-1649437d8b8b,"[[6], [7], [8], [3], [], [], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x6', 'ltm8_4x7', 'ltm8_5x8', 'ltm8_6x3']",14 3 14 13 8 13 12 7 12 11 6 11 10 2 10 9 1 9,12.985637624941903
1219,4f4e393c-188c-4fbd-ae4a-1391c15d249b,"[[], [], [8, 6], [4], [], [], [], []]","['ltm8_1x4', 'ltm8_5x8', 'ltm8_5x6', 'ltm8_6x4']",14 4 14 13 8 13 6 13 11 12 11 12 11 9 4 9,2.700416940942618
1220,4f56c8b3-2136-43a7-9018-ee0e25a6ccbc,"[[2, 5], [], [], [], [2], [], [], []]","['ltm8_1x5', 'ltm8_2x6', 'ltm8_3x2', 'ltm8_3x5', 'ltm8_7x2']",2 15 11 5 11 2 11 10 6 10 9 5 9,6.938478822239272
1221,4f587efb-82ca-426a-a481-ad098966bd61,"[[3], [3], [8], [5], [2], [], [], []]","['ltm8_2x2', 'ltm8_3x3', 'ltm8_4x3', 'ltm8_5x8', 'ltm8_6x5', 'ltm8_7x2']",15 2 15 14 5 14 13 8 13 12 3 12 11 3 11 10 2 10,7.904964892062157
1222,4f6a5b82-77fb-4a71-973e-4eb873306383,"[[4], [1], [1], [1], [], [], [], []]","['ltm8_1x1', 'ltm8_2x6', 'ltm8_3x4', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_6x1']",1 14 13 1 13 12 1 12 11 4 11 10 6 10 9 1 9,9.388006756820632
1223,4f6e3db1-a4a9-41e4-9929-9cbf22f6d4fb,"[[1], [8], [2], [6], [], [], [], []]","['ltm8_1x2', 'ltm8_2x6', 'ltm8_3x1', 'ltm8_4x8', 'ltm8_5x2', 'ltm8_6x6']",14 6 14 13 2 13 12 8 12 11 1 11 10 6 10 9 2 9,8.645680059623908
1224,4f7444b8-c622-4f2d-a0e8-53393a3a2952,"[[8], [8], [3], [6], [7], [4], [3], [7]]","['ltm8_1x6', 'ltm8_2x7', 'ltm8_3x8', 'ltm8_4x8', 'ltm8_5x3', 'ltm8_6x6', 'ltm8_7x7', 'ltm8_8x4', 'ltm8_9x3', 'ltm8_10x7']",9 6 9 10 7 10 11 8 11 12 8 12 13 3 13 14 6 14 15 7 15 16 4 16 17 3 17 18 7 18,5.3155437601786515
1225,4f95b0a5-842a-4371-8ebd-0423d6fd3d3e,"[[], [], [1], [], [5], [], [], []]","['ltm8_1x1', 'ltm8_5x1', 'ltm8_7x5']",17 15 5 15 13 1 10 9 1 9,3.2011723862541452
1226,4fa201b9-bfd9-4505-92a9-9580c617689c,"[[5], [3], [2], [3], [3], [8], [7], [1]]","['ltm8_1x4', 'ltm8_2x1', 'ltm8_3x5', 'ltm8_4x3', 'ltm8_5x2', 'ltm8_6x3', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x7', 'ltm8_10x1']",9 4 9 10 1 10 11 5 11 12 3 12 13 2 13 14 3 14 15 3 15 16 8 16 17 7 17 18 1 18,6.036380678961185
1227,4fd3f614-bfc9-42d9-b248-5168c47497b7,"[[], [], [], [2], [], [6], [2], []]","['ltm8_1x2', 'ltm8_2x7', 'ltm8_6x2', 'ltm8_8x6', 'ltm8_9x2']",17 2 17 16 6 16 15 15 14 2 14 10 7 10 9 2 9,7.720049407444415
1228,4fdb3d3b-4fca-47d4-81f7-c5bd0d14d383,"[[], [], [4, 5], [], [4], [], [], []]","['ltm8_1x4', 'ltm8_5x4', 'ltm8_5x5', 'ltm8_7x4']",4 15 14 15 14 13 4 13 13 5 13 9 4 13,4.7283505037119316
1229,4ff12ae4-f816-4aa8-9d5c-61c91315e6a9,"[[], [4], [], [7], [2], [7], [], []]","['ltm8_4x4', 'ltm8_6x7', 'ltm8_7x2', 'ltm8_8x7']",17 16 7 16 15 2 15 14 7 14 13 12 4 12,8.25234467217449
1230,500f9f0f-4e56-4564-91c3-253ac08be662,"[[4], [3], [7], [6], [3], [6], [5], []]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x4', 'ltm8_4x3', 'ltm8_5x7', 'ltm8_6x6', 'ltm8_7x3', 'ltm8_8x6', 'ltm8_9x5']",17 5 17 16 6 16 15 3 15 14 6 14 13 7 13 12 3 12 11 4 11 10 7 10 9 1 9,10.937901055268302
1231,50161c8f-e453-4974-b627-a6033ba9820d,"[[6], [], [6], [], [4], [], [], []]","['ltm8_1x6', 'ltm8_2x6', 'ltm8_3x6', 'ltm8_5x6', 'ltm8_7x4']",4 15 13 6 13 11 6 11 10 6 10 9 6 9,6.148709601714293
1232,5038f4ff-0c60-4967-bdcf-cd53854ef82d,"[[2], [8], [1], [5], [4], [7], [7], [3]]","['ltm8_1x6', 'ltm8_2x7', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x1', 'ltm8_6x5', 'ltm8_7x4', 'ltm8_8x7', 'ltm8_9x7', 'ltm8_10x3']",9 6 9 10 7 10 11 2 11 12 8 12 13 1 13 14 5 14 15 4 15 16 7 16 17 7 17 18 3 18,11.147214304043176
1233,503be14b-c480-4d22-ba3b-350de367a019,"[[8], [8], [3], [2], [3], [4], [], []]","['ltm8_1x6', 'ltm8_2x1', 'ltm8_3x8', 'ltm8_4x8', 'ltm8_5x3', 'ltm8_6x2', 'ltm8_7x3', 'ltm8_8x4']",16 4 16 15 3 15 14 2 14 13 3 13 12 8 12 11 8 11 10 1 10 9 6 9,16.921629684044667
1234,50624eab-dc92-4176-8520-fa5674d67fcf,"[[], [], [5], [], [], [8], [1], [1]]","['ltm8_1x8', 'ltm8_2x3', 'ltm8_5x5', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x1']",18 1 18 17 17 1 17 16 8 16 13 5 11 10 3 10 9 8 9,4.160948184242253
1235,506d225f-4c38-4287-8b69-ebec3ccff493,"[[], [], [], [], [1], [1], [3], [6]]","['ltm8_1x2', 'ltm8_2x5', 'ltm8_7x1', 'ltm8_8x1', 'ltm8_9x3', 'ltm8_10x6']",18 6 18 17 3 17 16 1 16 15 1 15 10 5 10 9 2 9,7.888003945903947
1236,50746c34-6044-4c57-89e6-f82273c03e91,"[[1], [], [], [], [1], [], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_7x1']",15 1 15 11 1 11 10 2 10 9 1 9,6.778672913669732
1237,509c53c3-fc1f-45f4-9586-8777e9067257,"[[2], [8], [5], [3], [4], [3], [5], [3]]","['ltm8_1x7', 'ltm8_2x3', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x5', 'ltm8_6x3', 'ltm8_7x4', 'ltm8_8x3', 'ltm8_9x5', 'ltm8_10x3']",9 7 9 10 3 10 11 2 11 12 8 12 13 5 13 14 3 14 15 4 15 16 3 16 17 5 17 18 3 18,6.292651214494212
1238,50a50ca8-3de0-4276-9ff2-749a1fccfa15,"[[8], [1], [], [5], [], [], [], []]","['ltm8_1x6', 'ltm8_2x2', 'ltm8_3x8', 'ltm8_4x1', 'ltm8_6x5']",14 5 13 12 1 12 11 8 11 10 2 10 9 6 9,5.733681163048824
1239,50c32b51-515f-4f26-b27d-57e05e88d47e,"[[7], [2], [3], [2], [7], [6], [7], [2]]","['ltm8_1x2', 'ltm8_2x4', 'ltm8_3x7', 'ltm8_4x2', 'ltm8_5x3', 'ltm8_6x2', 'ltm8_7x7', 'ltm8_8x6', 'ltm8_9x7', 'ltm8_10x2']",9 2 9 10 4 10 11 7 11 12 2 12 13 3 13 14 2 14 15 7 15 16 6 16 17 7 17 18 2 18,11.126842736748186
1240,50cb19a2-e9fe-4810-99ee-6ae9d417500c,"[[1, 2], [], [], [], [], [3], [], []]","['ltm8_1x4', 'ltm8_2x5', 'ltm8_3x1', 'ltm8_3x2', 'ltm8_8x3']",17 16 3 16 12 11 1 12 11 2 11 10 5 10 9 4 9,10.65253468304649
1241,50f0e367-27f3-481e-86ce-2c30b688016a,"[[7], [8], [5], [8], [5], [], [], []]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_3x7', 'ltm8_4x8', 'ltm8_5x5', 'ltm8_6x8', 'ltm8_7x5']",15 5 15 14 8 14 13 5 13 12 8 12 11 7 11 10 5 10 9 7 9,13.330726241465525
1242,50f2b263-121c-46a6-bb7d-4b6a74c2787f,"[[2], [], [], [], [], [3], [], [8]]","['ltm8_1x6', 'ltm8_2x7', 'ltm8_3x2', 'ltm8_8x3', 'ltm8_10x8']",18 8 18 17 17 16 3 16 11 2 11 10 7 10 9 6 9,3.634448847228551
1243,51072ba6-b293-4b2b-a3ec-7b935be429fe,"[[], [], [], [], [7], [6], [3], [4]]","['ltm8_1x7', 'ltm8_2x2', 'ltm8_7x7', 'ltm8_8x6', 'ltm8_9x3', 'ltm8_10x4']",18 4 18 17 3 17 16 6 16 15 7 15 10 2 10 9 7 9,9.18909534955888
1244,5116b134-49db-49d5-8a33-23b9794112d3,"[[4], [3], [2], [8], [6], [7], [], []]","['ltm8_1x1', 'ltm8_3x4', 'ltm8_4x3', 'ltm8_5x2', 'ltm8_6x8', 'ltm8_7x6', 'ltm8_8x7']",16 7 16 15 6 15 14 8 14 13 2 13 12 3 12 11 4 11 10 9 1 9,12.295306303928882
1245,51172271-ddf3-4f5d-be4b-cd309c37d984,"[[4], [2], [3], [4], [1], [2], [2], [4]]","['ltm8_1x4', 'ltm8_2x1', 'ltm8_3x4', 'ltm8_4x2', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x2', 'ltm8_9x2', 'ltm8_10x4']",9 4 9 10 1 10 11 4 11 12 2 12 13 3 13 14 4 14 15 1 15 16 2 16 17 2 17 18 4 18,7.719965185001447
1246,51818f41-e875-42f0-bbc0-dd0b486a0c50,"[[], [], [], [], [5], [], [], []]","['ltm8_1x4', 'ltm8_2x4', 'ltm8_7x5']",15 5 15 11 11 10 4 10 9 4 9,3.313321320082088
1247,519e6554-adf0-4787-b2da-f405019adb90,"[[6], [3], [3], [4], [5], [8], [2], [2]]","['ltm8_1x4', 'ltm8_2x2', 'ltm8_3x6', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x5', 'ltm8_8x8', 'ltm8_9x2', 'ltm8_10x2']",9 4 9 10 2 10 11 6 11 12 3 12 13 3 13 14 4 14 15 5 15 16 8 16 17 2 17 18 2 18,6.443498264938715
1248,519fe6f8-ad42-48bd-8455-1b44ae368254,"[[4], [7], [3], [6], [3], [1], [7], [1]]","['ltm8_2x4', 'ltm8_3x4', 'ltm8_4x7', 'ltm8_5x3', 'ltm8_6x6', 'ltm8_7x3', 'ltm8_8x1', 'ltm8_9x7', 'ltm8_10x1']",18 1 18 17 7 17 16 1 16 15 3 15 14 6 14 13 3 13 12 7 12 11 4 11 10 4 10,6.867144089450696
1249,51aa255b-677d-4272-b0c2-2ef84bd4f2bc,"[[8], [1], [1], [6], [7], [2], [3], [1]]","['ltm8_1x2', 'ltm8_2x7', 'ltm8_3x8', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_6x6', 'ltm8_7x7', 'ltm8_8x2', 'ltm8_9x3', 'ltm8_10x1']",9 2 9 10 7 10 11 8 11 12 1 12 13 1 13 14 6 14 15 7 15 16 2 16 17 3 17 18 1 18,7.801210251543455
1250,51c9612e-0add-4240-939a-abc89c3e0f47,"[[1], [1], [3], [4], [1], [2], [2], [1]]","['ltm8_1x1', 'ltm8_2x1', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x2', 'ltm8_9x2', 'ltm8_10x1']",9 1 9 10 1 10 11 1 11 12 1 12 13 3 13 14 4 14 15 1 15 16 2 16 17 2 17 18 1 18,4.334250631928084
1251,51c96bae-f96c-41d1-9878-09f7ab86d494,"[[6], [3], [6], [8], [2], [8], [1], [4]]","['ltm8_1x3', 'ltm8_2x8', 'ltm8_3x6', 'ltm8_4x3', 'ltm8_5x6', 'ltm8_6x8', 'ltm8_7x2', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x4']",9 3 9 10 8 10 11 6 11 12 3 12 13 6 13 14 8 14 15 2 15 16 8 16 17 1 17 18 4 18,12.267523653723453
1252,51cc3969-bd2f-424c-9c6b-ca07db99e10c,"[[2], [8], [], [], [], [3], [4], [2]]","['ltm8_1x5', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_8x3', 'ltm8_9x4', 'ltm8_10x2']",18 2 18 17 4 17 4 17 16 3 16 12 8 12 11 2 11 10 4 10 9 5 9,7.72806259915334
